imp_coeffs,gene_name,gene_id
0.0018600792218576,IGHMBP2,ENSG00000132740.10
0.0018598487978736,CHST5,ENSG00000135702.14
0.0018595492409878,RASA4B,ENSG00000170667.15
0.0018593725056849,CBL,ENSG00000110395.7
0.0018592546228433,GLP2R,ENSG00000065325.13
0.0018588313296363,BAG1,ENSG00000107262.26
0.0018588052537562,GPBAR1,ENSG00000179921.15
0.0018582082791959,PAQR4,ENSG00000162073.14
0.0018581019629868,MDH2,ENSG00000146701.12
0.0018578646157511,CIR1,ENSG00000138433.16
0.0018577367124792,MAGOH,ENSG00000162385.11
0.0018574179271269,OXSR1,ENSG00000172939.9
0.0018570666818389,SIKE1,ENSG00000052723.12
0.0018568454196958,KLRG2,ENSG00000188883.5
0.0018568317662921,OR10V1,ENSG00000172289.3
0.0018567136465159,RFFL,ENSG00000092871.17
0.0018565518519069,PPP1R3D,ENSG00000132825.7
0.0018565504531804,DEFB4A,ENSG00000171711.3
0.0018561941086862,B4GALT1,ENSG00000086062.13
0.0018557710580486,SLC25A13,ENSG00000004864.14
0.0018557387587857,CHD4,ENSG00000111642.16
0.001855546971983,TMEM155,ENSG00000164112.13
0.0018554734886604,KIF11,ENSG00000138160.7
0.0018554260581684,IRAK4,ENSG00000198001.14
0.0018552552682962,STX6,ENSG00000135823.14
0.0018552538643105,ANKS6,ENSG00000165138.18
0.0018548297659659,PPP1R2,ENSG00000184203.8
0.0018547932223439,THAP10,ENSG00000129028.9
0.0018547182171741,UEVLD,ENSG00000151116.17
0.0018542610039761,HYAL3,ENSG00000186792.17
0.0018542548304496,MLF2,ENSG00000089693.11
0.001854089110341,PTPRU,ENSG00000060656.20
0.0018532811423254,ARID3A,ENSG00000116017.11
0.0018532226470248,DKKL1,ENSG00000104901.7
0.0018531033071105,JAG1,ENSG00000101384.12
0.0018530824751228,RIMS2,ENSG00000176406.23
0.0018529992217447,TNFRSF11A,ENSG00000141655.17
0.001852953313336,KIF3A,ENSG00000131437.16
0.0018519358185376,ZNF526,ENSG00000167625.11
0.0018508871347418,CXCL12,ENSG00000107562.16
0.0018507446836686,HIPK2,ENSG00000064393.16
0.0018504971975859,CMTM1,ENSG00000089505.18
0.001849749805403,POLN,ENSG00000130997.16
0.0018496818643609,ZNF518A,ENSG00000177853.14
0.0018496771379755,IVD,ENSG00000128928.10
0.0018496764668301,CUEDC1,ENSG00000180891.13
0.0018491770968737,KCNA6,ENSG00000151079.7
0.0018487306195774,TMEM86B,ENSG00000180089.6
0.0018483106987427,TINAG,ENSG00000137251.16
0.0018481546359618,LRRC42,ENSG00000116212.15
0.0018479430977557,IQCD,ENSG00000166578.10
0.0018476346530723,NWD2,ENSG00000174145.8
0.0018475567631416,DLK2,ENSG00000171462.15
0.001847475927547,CYP4A22,ENSG00000162365.12
0.0018474645713043,PIP5K1C,ENSG00000186111.10
0.0018473996975019,CARD14,ENSG00000141527.18
0.0018470840669851,LIN9,ENSG00000183814.15
0.0018469830717791,ELFN2,ENSG00000166897.16
0.0018466240595785,ZNF280C,ENSG00000056277.16
0.0018465571983523,ST3GAL6,ENSG00000064225.12
0.001846536310616,DMWD,ENSG00000185800.12
0.0018463470087153,ABCG1,ENSG00000160179.19
0.0018463257135415,KRT9,ENSG00000171403.10
0.0018460764215731,LRRC41,ENSG00000132128.16
0.0018458071154601,DOLPP1,ENSG00000167130.18
0.0018457774819773,MSL1,ENSG00000188895.12
0.0018457749333966,DRP2,ENSG00000102385.12
0.0018453380791945,OPTN,ENSG00000123240.17
0.0018448844857468,XPO6,ENSG00000169180.12
0.0018447964889131,KIF7,ENSG00000166813.16
0.001844558671174,MOGAT3,ENSG00000106384.12
0.0018441052779355,EVI5,ENSG00000067208.14
0.0018440918195203,CCL25,ENSG00000131142.13
0.0018438398935496,WDR43,ENSG00000163811.12
0.0018437700722472,NCL,ENSG00000115053.17
0.0018437462088222,DENND5B,ENSG00000170456.16
0.0018432954939649,WAPL,ENSG00000062650.19
0.0018426308865982,AIRE,ENSG00000160224.17
0.0018426203411112,WNT4,ENSG00000162552.15
0.0018424396399673,FAT3,ENSG00000165323.15
0.0018422088864518,SERTAD3,ENSG00000167565.13
0.0018422015654069,CLCN2,ENSG00000114859.16
0.0018418589943311,PFAS,ENSG00000178921.14
0.0018416917705349,CDX2,ENSG00000165556.10
0.001840993075884,KRT78,ENSG00000170423.13
0.0018405213957607,WDR93,ENSG00000140527.15
0.0018398506457873,DEPDC7,ENSG00000121690.11
0.0018396019004344,HSD17B1,ENSG00000108786.11
0.0018391410433668,DNAH10,ENSG00000197653.16
0.0018389821409371,DIS3L,ENSG00000166938.13
0.0018381010058299,KLHL40,ENSG00000157119.12
0.0018380558232543,TMEM99,ENSG00000167920.10
0.0018377636055694,TFPI,ENSG00000003436.16
0.0018376059832457,PTPA,ENSG00000119383.20
0.0018375388356085,CLDN5,ENSG00000184113.9
0.0018374886080444,FHL1,ENSG00000022267.19
0.0018373958677523,GAL3ST2,ENSG00000154252.12
0.0018373957966222,NSG2,ENSG00000170091.11
0.0018371998658488,AVPR2,ENSG00000126895.15
0.0018371939726996,RALGDS,ENSG00000160271.16
0.0018371518232259,CAPS,ENSG00000105519.18
0.0018366456214294,RPUSD3,ENSG00000156990.14
0.0018365869488172,SSTR4,ENSG00000132671.6
0.0018365365879846,CLCN4,ENSG00000073464.13
0.0018365355841545,GSTM3,ENSG00000134202.11
0.0018365074836922,HEATR5B,ENSG00000008869.12
0.0018364487397039,MTHFR,ENSG00000177000.13
0.0018357865356435,PCDH19,ENSG00000165194.15
0.0018355288663719,ARMCX1,ENSG00000126947.13
0.0018349943936867,MAPRE1,ENSG00000101367.9
0.0018348919860651,LGALS3,ENSG00000131981.16
0.0018348508930586,ECPAS,ENSG00000136813.14
0.0018347621971215,POLR1B,ENSG00000125630.16
0.0018347378825246,OGFRL1,ENSG00000119900.9
0.0018346270615619,SLC28A3,ENSG00000197506.8
0.0018342654934035,CHRNA5,ENSG00000169684.13
0.0018341613996584,ADCY5,ENSG00000173175.15
0.0018337568093548,ZNF569,ENSG00000196437.12
0.001833244206055,TUBA4A,ENSG00000127824.14
0.0018332182735796,IL12B,ENSG00000113302.5
0.0018328227436874,ZNF195,ENSG00000005801.18
0.0018326445377465,MTMR4,ENSG00000108389.9
0.0018324226499505,PANX1,ENSG00000110218.9
0.0018322555008186,SERF1A,ENSG00000172058.16
0.0018322313466283,GSDMC,ENSG00000147697.9
0.0018322123525095,MIF4GD,ENSG00000125457.15
0.0018320367209381,LEKR1,ENSG00000197980.13
0.0018318488998199,TTC9C,ENSG00000162222.14
0.0018315655360274,SLAMF6,ENSG00000162739.14
0.0018315438092924,RFC4,ENSG00000163918.11
0.0018315197128802,ACE2,ENSG00000130234.12
0.0018313931394027,PUS7,ENSG00000091127.14
0.0018313421661145,BTC,ENSG00000174808.12
0.0018313161241255,TAS2R8,ENSG00000121314.3
0.0018312132483068,RCN2,ENSG00000117906.14
0.0018310579740855,HNRNPDL,ENSG00000152795.17
0.0018303521263521,ARCN1,ENSG00000095139.14
0.00183011719274,TGM5,ENSG00000104055.16
0.001830010445296,RNASE2,ENSG00000169385.3
0.0018299498451058,CD99,ENSG00000002586.20
0.0018298785311887,CACNA1A,ENSG00000141837.21
0.0018296854331397,ZNF429,ENSG00000197013.10
0.0018295580270597,DEFB108B,ENSG00000184276.3
0.0018293436930154,FSTL1,ENSG00000163430.12
0.0018292372439856,USF2,ENSG00000105698.16
0.001829003782164,OR56A1,ENSG00000180934.7
0.0018287791875522,CLDN15,ENSG00000106404.14
0.0018282341093599,PPARD,ENSG00000112033.14
0.0018275568784371,TDP1,ENSG00000042088.14
0.001827201812686,C3,ENSG00000125730.17
0.0018271856976282,COL4A3,ENSG00000169031.20
0.0018271104872018,LMO7,ENSG00000136153.20
0.0018267352709411,BIRC5,ENSG00000089685.15
0.00182608637594,HSH2D,ENSG00000196684.12
0.0018257168340638,ARID5B,ENSG00000150347.16
0.0018256164805624,MYLPF,ENSG00000180209.12
0.0018256008021934,SPRYD3,ENSG00000167778.9
0.0018255541482484,SPATA7,ENSG00000042317.17
0.0018252715995338,MMP27,ENSG00000137675.5
0.0018250233439352,OSBPL11,ENSG00000144909.8
0.001824401286445,POLR1H,ENSG00000066379.15
0.0018243329057283,EFNB2,ENSG00000125266.8
0.0018240963421445,DEFB103B,ENSG00000177243.3
0.0018239661809645,EVI5L,ENSG00000142459.8
0.0018235889523697,POLR2J3,ENSG00000168255.20
0.0018229392712025,RPP14,ENSG00000163684.12
0.0018228457293578,CDK5R1,ENSG00000176749.9
0.0018224588387553,IDH1,ENSG00000138413.14
0.0018222603437875,LMX1A,ENSG00000162761.14
0.0018221013243535,TRAT1,ENSG00000163519.14
0.0018220900789521,NFXL1,ENSG00000170448.12
0.0018219458971716,APBB1IP,ENSG00000077420.16
0.0018218547242295,GPHB5,ENSG00000179600.4
0.0018218131516144,SERPINA3,ENSG00000196136.18
0.0018217300487624,ANXA13,ENSG00000104537.17
0.0018212666760794,SNCG,ENSG00000173267.14
0.0018210604947903,RBM42,ENSG00000126254.12
0.0018208374173255,ANKRD1,ENSG00000148677.7
0.0018208015968241,OR4N2,ENSG00000176294.6
0.0018206395536398,DZIP1,ENSG00000134874.18
0.0018205663951155,UTS2B,ENSG00000188958.9
0.0018205584224098,FLJ37453,ENSG00000179743.4
0.0018204815782075,PEPD,ENSG00000124299.15
0.0018203671409948,DHH,ENSG00000139549.4
0.0018203455944999,SGO2,ENSG00000163535.18
0.0018203169397539,FASTK,ENSG00000164896.20
0.0018201699230633,EPX,ENSG00000121053.6
0.0018199738083364,RBP1,ENSG00000114115.10
0.0018199274995243,GOLGA7,ENSG00000147533.17
0.0018197507374145,EBI3,ENSG00000105246.6
0.0018196864238647,RASAL2,ENSG00000075391.17
0.0018196379298047,FAM76A,ENSG00000009780.16
0.0018194107043475,TFF1,ENSG00000160182.3
0.0018193120128553,SLC2A3,ENSG00000059804.16
0.0018191539832431,BPY2C,ENSG00000185894.8
0.0018190098995617,FBXO33,ENSG00000165355.7
0.0018186845401805,PMPCB,ENSG00000105819.14
0.0018185287920575,PLA2G2A,ENSG00000188257.12
0.0018184920309875,HECW2,ENSG00000138411.13
0.0018176383378675,DALRD3,ENSG00000178149.17
0.0018174914861872,PIGB,ENSG00000069943.10
0.0018173810665382,SCGB1C1,ENSG00000188076.3
0.0018172505909152,ZNF32,ENSG00000169740.14
0.001816913455879,TRIM43,ENSG00000144015.5
0.0018165899590762,TPBG,ENSG00000146242.9
0.0018165840582722,HSP90AA1,ENSG00000080824.19
0.0018163634531454,SETDB1,ENSG00000143379.12
0.0018163525170097,SLC22A12,ENSG00000197891.12
0.0018159744225459,TAF1D,ENSG00000166012.17
0.0018158141915869,GKAP1,ENSG00000165113.13
0.0018156125507148,ERC2,ENSG00000187672.14
0.0018156075799069,KIR2DL1,ENSG00000125498.20
0.0018155186992422,CLIP4,ENSG00000115295.20
0.0018153147217413,PAK6,ENSG00000137843.12
0.0018153065255622,SLC43A1,ENSG00000149150.9
0.0018152768763194,NAALAD2,ENSG00000077616.11
0.0018152593877838,GBA,ENSG00000177628.16
0.0018149236702889,PCDHB12,ENSG00000120328.6
0.001814801040281,PTGDR,ENSG00000168229.4
0.0018143356211874,ASTE1,ENSG00000034533.12
0.0018139346438141,TOGARAM2,ENSG00000189350.13
0.0018138746176217,IFNA16,ENSG00000147885.4
0.001813817864858,OCIAD2,ENSG00000145247.12
0.001813712664643,S100A16,ENSG00000188643.11
0.001813653416583,MAP7D3,ENSG00000129680.16
0.0018136131198768,SCAF4,ENSG00000156304.15
0.0018134537446541,CA2,ENSG00000104267.10
0.0018134098933284,CD8B,ENSG00000172116.23
0.0018131853723855,KDM4C,ENSG00000107077.19
0.0018130613563734,ZNF493,ENSG00000196268.12
0.001812410130935,PPL,ENSG00000118898.16
0.0018123427227297,RGPD4,ENSG00000196862.10
0.001812327024471,PCGF5,ENSG00000180628.15
0.0018122858244784,EIF2AK1,ENSG00000086232.13
0.0018121520798933,ZDHHC4,ENSG00000136247.15
0.0018120768291947,ABI3BP,ENSG00000154175.18
0.0018118912111438,BAG3,ENSG00000151929.10
0.0018118308020173,GABRR3,ENSG00000183185.9
0.0018117877205184,PCNA,ENSG00000132646.11
0.0018115231352234,MDFIC,ENSG00000135272.12
0.0018109431399514,NAMPT,ENSG00000105835.12
0.0018109190109327,SSR3,ENSG00000114850.7
0.0018109065986687,IL5RA,ENSG00000091181.20
0.0018103880424218,GLI2,ENSG00000074047.22
0.0018103085175514,OAS3,ENSG00000111331.13
0.0018102999173401,BAIAP2,ENSG00000175866.15
0.0018097942108363,ACOX1,ENSG00000161533.12
0.0018095474384188,BHMT2,ENSG00000132840.10
0.0018095117215703,ZNF343,ENSG00000088876.13
0.0018090591312347,LVRN,ENSG00000172901.20
0.0018086574774349,SLC44A1,ENSG00000070214.16
0.001808559488023,SRPX,ENSG00000101955.15
0.001808105131344,PLOD1,ENSG00000083444.17
0.0018080814095171,ELK1,ENSG00000126767.18
0.0018080460378844,BMP8A,ENSG00000183682.8
0.0018078512295089,RLN2,ENSG00000107014.9
0.0018077921625847,SERGEF,ENSG00000129158.11
0.0018076164290647,TIMM8B,ENSG00000150779.12
0.0018075532477112,ENTPD4,ENSG00000197217.13
0.0018074785266278,BLOC1S1,ENSG00000135441.7
0.0018068246079454,TBCB,ENSG00000105254.12
0.0018067482136614,YWHAQ,ENSG00000134308.14
0.0018066516535572,MOB1B,ENSG00000173542.9
0.0018064465709754,GALNT14,ENSG00000158089.15
0.001806162487171,CRB3,ENSG00000130545.16
0.0018059395118913,GAS2L3,ENSG00000139354.11
0.0018059215737107,SPATA3,ENSG00000173699.16
0.0018058400357459,PTOV1,ENSG00000104960.15
0.0018054234484157,WDR73,ENSG00000177082.13
0.0018050113032011,NDOR1,ENSG00000188566.14
0.0018047726865078,S100A13,ENSG00000189171.14
0.0018044081233504,SLC4A3,ENSG00000114923.17
0.0018040070304634,ANKRD33B,ENSG00000164236.12
0.0018039468289678,OR7D2,ENSG00000188000.5
0.0018038082340006,CHRAC1,ENSG00000104472.10
0.0018035406611068,KANSL1,ENSG00000120071.15
0.0018034391690828,ADAM32,ENSG00000197140.15
0.0018033461453118,CES5A,ENSG00000159398.16
0.0018032816215653,BIN3,ENSG00000147439.13
0.0018027661011902,FKBP6,ENSG00000077800.13
0.0018022802711748,PRPH,ENSG00000135406.14
0.0018020946980664,SNAPC2,ENSG00000104976.12
0.0018020523374499,OR1S2,ENSG00000197887.4
0.0018019362287812,ZNF780B,ENSG00000128000.17
0.0018018130378167,SIX6,ENSG00000184302.7
0.001801479995943,HOMER1,ENSG00000152413.15
0.0018014558374725,TTLL7,ENSG00000137941.17
0.0018013362852389,LIMCH1,ENSG00000064042.18
0.0018005613331126,CYB561,ENSG00000008283.16
0.0018004427534321,SLC9C2,ENSG00000162753.13
0.0017999759876523,MGLL,ENSG00000074416.14
0.0017998423560804,SIRPD,ENSG00000125900.13
0.0017996049091877,PCCB,ENSG00000114054.14
0.0017995268614205,SLAMF9,ENSG00000162723.10
0.0017994044519746,FANCL,ENSG00000115392.12
0.0017993416050449,PRSS48,ENSG00000189099.11
0.0017992938929792,AP3D1,ENSG00000065000.19
0.0017992018901083,MAP1LC3B,ENSG00000140941.14
0.0017989081127346,CPXM2,ENSG00000121898.13
0.0017988615133617,BCCIP,ENSG00000107949.17
0.0017985357602661,CGB2,ENSG00000104818.15
0.0017984699332021,FMNL3,ENSG00000161791.14
0.0017981323032598,BLNK,ENSG00000095585.17
0.0017981253534234,ZNF781,ENSG00000196381.11
0.0017977757760523,CASR,ENSG00000036828.17
0.0017973896260639,HOXA7,ENSG00000122592.8
0.0017972049117721,ATP5PD,ENSG00000167863.12
0.0017969981480628,FTMT,ENSG00000181867.3
0.0017969928141942,PLCB1,ENSG00000182621.18
0.0017969268214564,TTC32,ENSG00000183891.6
0.0017965566893533,PYGB,ENSG00000100994.12
0.0017961852203123,EPHB4,ENSG00000196411.10
0.0017961831987644,PCDH1,ENSG00000156453.14
0.0017961346153351,ZNF624,ENSG00000197566.10
0.0017955083211033,MRPL24,ENSG00000143314.12
0.0017953417492422,ZFP28,ENSG00000196867.8
0.0017949880815565,TAS2R16,ENSG00000128519.3
0.0017944570679838,COL16A1,ENSG00000084636.18
0.0017942355409069,KRT73,ENSG00000186049.8
0.0017942252552813,WASHC2A,ENSG00000099290.17
0.0017938709001063,PACRG,ENSG00000112530.11
0.0017934595128943,PPP6C,ENSG00000119414.12
0.0017933121681051,EXOSC1,ENSG00000171311.13
0.001793161197163,OR1G1,ENSG00000183024.3
0.0017927591416144,PDZK1IP1,ENSG00000162366.8
0.0017926546456978,YIF1A,ENSG00000174851.16
0.0017924509516174,BTF3,ENSG00000145741.16
0.0017923855356,OR5AK2,ENSG00000181273.2
0.0017922709374004,RAB3C,ENSG00000152932.8
0.0017921369746011,HSPB3,ENSG00000169271.3
0.0017921358093568,CHST8,ENSG00000124302.13
0.0017918559885911,CRTAP,ENSG00000170275.15
0.0017918199707935,PCOLCE2,ENSG00000163710.9
0.0017914984588558,CYP2F1,ENSG00000197446.9
0.0017914113096885,BMP2,ENSG00000125845.7
0.0017913845898036,MBNL2,ENSG00000139793.18
0.0017913299346776,PPP4R3A,ENSG00000100796.17
0.0017912426781981,FCGR2A,ENSG00000143226.15
0.001790975174071,PCDHB1,ENSG00000171815.6
0.0017904588927642,CD163,ENSG00000177575.13
0.0017904348072473,ISCA2,ENSG00000165898.14
0.0017901072327338,TBC1D10A,ENSG00000099992.16
0.0017898664942898,YPEL5,ENSG00000119801.13
0.0017898645745751,ANKRD29,ENSG00000154065.17
0.0017885887220368,GP9,ENSG00000169704.5
0.0017885326966364,TESMIN,ENSG00000132749.11
0.0017884881769494,SLC8A1,ENSG00000183023.18
0.0017883455072662,CTSF,ENSG00000174080.12
0.0017880948645784,SCO1,ENSG00000133028.12
0.0017875020526297,PLEKHH2,ENSG00000152527.14
0.0017872919686871,SUMF2,ENSG00000129103.19
0.0017872083993915,DPYSL3,ENSG00000113657.13
0.0017870980174237,MFSD14B,ENSG00000148110.16
0.0017870197662615,RBAK,ENSG00000146587.18
0.0017868873676143,FGF23,ENSG00000118972.3
0.0017868800844956,TRMU,ENSG00000100416.15
0.0017866058713317,ACD,ENSG00000102977.17
0.0017864551867473,TGIF1,ENSG00000177426.22
0.0017860763898704,G6PC,ENSG00000131482.10
0.0017859968212582,NIPA1,ENSG00000170113.16
0.0017858595453631,VPS39,ENSG00000166887.16
0.0017858428603179,KMT5A,ENSG00000183955.13
0.001785769439856,CHMP4C,ENSG00000164695.5
0.001785373298046,ZIC1,ENSG00000152977.10
0.0017852147707298,TMED6,ENSG00000157315.5
0.0017852117162104,PGLYRP3,ENSG00000159527.3
0.0017851074560485,PLEKHG1,ENSG00000120278.16
0.0017850478287416,EPSTI1,ENSG00000133106.15
0.0017849252801799,XRCC5,ENSG00000079246.16
0.0017849042316311,MDC1,ENSG00000137337.15
0.0017846525088562,B3GNT8,ENSG00000177191.2
0.0017846271305164,TMBIM1,ENSG00000135926.15
0.0017844096598808,NEUROG2,ENSG00000178403.4
0.0017842012344247,OR10AG1,ENSG00000174970.5
0.0017839241642062,SETD2,ENSG00000181555.21
0.0017839153049064,CAP2,ENSG00000112186.12
0.0017838376534696,MINDY2,ENSG00000128923.11
0.0017838074341717,TNFSF18,ENSG00000120337.8
0.0017837918995303,GFER,ENSG00000127554.13
0.0017836625067676,PLCH1,ENSG00000114805.18
0.0017834915713268,PREB,ENSG00000138073.14
0.0017831790998451,CORO1B,ENSG00000172725.14
0.0017831616418174,NDC1,ENSG00000058804.12
0.001783090509367,SLA,ENSG00000155926.14
0.0017830473153674,TCEAL3,ENSG00000196507.11
0.0017829313021503,SIAE,ENSG00000110013.13
0.0017823703496616,YBX3,ENSG00000060138.13
0.0017820292992873,CCN3,ENSG00000136999.5
0.0017809915460376,CERS3,ENSG00000154227.13
0.0017809529860765,ZMYM1,ENSG00000197056.11
0.0017807226040743,TNFRSF1B,ENSG00000028137.19
0.0017806780844032,NDFIP1,ENSG00000131507.11
0.0017805497317888,MNAT1,ENSG00000020426.11
0.0017804684441799,SOX7,ENSG00000171056.8
0.0017801568122264,TLR8,ENSG00000101916.12
0.001780061464244,UPF3B,ENSG00000125351.12
0.0017799166638694,KLK6,ENSG00000167755.15
0.0017791824817712,LIG4,ENSG00000174405.14
0.0017790198084167,RPP30,ENSG00000148688.14
0.0017789938518554,GPR135,ENSG00000181619.11
0.0017788740463315,ADORA2B,ENSG00000170425.3
0.0017787382549116,PLA2G3,ENSG00000100078.4
0.0017786833953783,PHF12,ENSG00000109118.14
0.0017786716747745,PPP2R5A,ENSG00000066027.12
0.0017784487030856,ZSCAN9,ENSG00000137185.13
0.0017779500503668,ZNF266,ENSG00000174652.19
0.0017778139615536,LPP,ENSG00000145012.13
0.0017776385064811,CLTA,ENSG00000122705.17
0.0017776343866732,CCNE1,ENSG00000105173.14
0.0017774348066498,DEF6,ENSG00000023892.11
0.0017774291361036,APBA1,ENSG00000107282.8
0.0017772600835431,F2,ENSG00000180210.15
0.0017768661653349,SNRNP27,ENSG00000124380.11
0.0017768656863742,ALX1,ENSG00000180318.4
0.001776738450575,IL18BP,ENSG00000137496.18
0.0017766771917198,USP33,ENSG00000077254.14
0.001776605810025,HABP4,ENSG00000130956.14
0.0017766046832936,COL14A1,ENSG00000187955.12
0.0017765352960223,GMEB1,ENSG00000162419.13
0.0017759036402051,SLC16A10,ENSG00000112394.17
0.001775769307059,RNF144B,ENSG00000137393.10
0.0017756828452792,GJB2,ENSG00000165474.8
0.0017755796564757,LTF,ENSG00000012223.13
0.001775454134166,ABCD4,ENSG00000119688.21
0.0017753574923754,HSPE1,ENSG00000115541.11
0.0017753231272924,DGKD,ENSG00000077044.11
0.0017752332940639,RAD1,ENSG00000113456.19
0.0017751317243658,NAT2,ENSG00000156006.5
0.0017750654317809,KCNA10,ENSG00000143105.7
0.0017750135982408,MYO15A,ENSG00000091536.19
0.0017747499300958,GTPBP10,ENSG00000105793.16
0.0017746236334079,ZNF639,ENSG00000121864.10
0.0017744616902505,RIPPLY1,ENSG00000147223.6
0.0017742154895166,PLA2G12A,ENSG00000123739.11
0.0017738696594275,FGFBP1,ENSG00000137440.5
0.001773838179999,TCL6,ENSG00000187621.15
0.0017737919056701,PRKAB2,ENSG00000131791.8
0.0017737219195262,HAMP,ENSG00000105697.9
0.0017735702859534,CLDN22,ENSG00000177300.7
0.001773383786879,KCNG4,ENSG00000168418.7
0.0017733049359748,CDC42SE1,ENSG00000197622.13
0.001773108422764,LCORL,ENSG00000178177.16
0.0017727798727972,MIP,ENSG00000135517.9
0.0017720873593169,TRUB2,ENSG00000167112.10
0.001771856259378,PRRT3,ENSG00000163704.12
0.0017716745496669,CAMSAP3,ENSG00000076826.10
0.0017714506544977,TFF2,ENSG00000160181.9
0.0017714214350088,ZNF502,ENSG00000196653.12
0.001771302368107,RSPH6A,ENSG00000104941.8
0.0017712614026356,ZNF335,ENSG00000198026.8
0.0017712170730922,MRC2,ENSG00000011028.14
0.0017710700019269,GPD2,ENSG00000115159.16
0.0017710649625354,GSR,ENSG00000104687.14
0.0017709542651858,APBB1,ENSG00000166313.19
0.00177094081245,RBM17,ENSG00000134453.16
0.001770685279123,NMU,ENSG00000109255.11
0.0017706741682627,OR3A1,ENSG00000180090.5
0.0017706522878564,NPC2,ENSG00000119655.11
0.0017705636784507,TECPR2,ENSG00000196663.16
0.0017704401811469,PDS5A,ENSG00000121892.15
0.0017702049179038,BTN3A2,ENSG00000186470.14
0.0017695238023871,GTF2E2,ENSG00000197265.9
0.0017692795576498,ENY2,ENSG00000120533.13
0.0017691500504664,SEMA4B,ENSG00000185033.14
0.0017688237094468,FCGR2B,ENSG00000072694.21
0.0017685490826856,GDF7,ENSG00000143869.7
0.0017682688888958,ADAMTS16,ENSG00000145536.15
0.0017680041011981,EIF2B5,ENSG00000145191.15
0.0017679784715206,MDM2,ENSG00000135679.25
0.0017677699891955,ENDOU,ENSG00000111405.9
0.0017676384087106,CSTF3,ENSG00000176102.13
0.0017674216204207,ANAPC7,ENSG00000196510.12
0.001767146957831,WNT5A,ENSG00000114251.15
0.0017670560434895,ZBTB7B,ENSG00000160685.13
0.0017667799628587,EHF,ENSG00000135373.13
0.0017661113164828,SHE,ENSG00000169291.10
0.0017659555040776,MORF4L1,ENSG00000185787.15
0.001765765257234,GRM7,ENSG00000196277.16
0.0017657649717307,HSPA9,ENSG00000113013.16
0.0017656010296036,VCL,ENSG00000035403.18
0.0017655687902962,JAGN1,ENSG00000171135.15
0.0017653794876693,KCNQ3,ENSG00000184156.17
0.0017651682443943,TTC19,ENSG00000011295.16
0.0017651631906776,CREB3L3,ENSG00000060566.14
0.0017649187126249,GGACT,ENSG00000134864.10
0.0017648336636668,DHRS2,ENSG00000100867.15
0.0017647584092958,BARX1,ENSG00000131668.14
0.0017647501954003,SLC17A3,ENSG00000124564.17
0.001764652920551,GRPEL2,ENSG00000164284.15
0.001764021018175,GEN1,ENSG00000178295.15
0.0017639775526558,UBA5,ENSG00000081307.14
0.0017638080857145,ELSPBP1,ENSG00000169393.9
0.0017637577921566,KLHL3,ENSG00000146021.15
0.0017636950100071,TAF10,ENSG00000166337.10
0.0017634993540447,STARD6,ENSG00000174448.8
0.0017631800697287,DDX25,ENSG00000109832.14
0.0017628717150933,TBX19,ENSG00000143178.13
0.0017624450285465,TMPO,ENSG00000120802.14
0.0017622780761918,SLC6A7,ENSG00000011083.9
0.0017621476979701,HMGCL,ENSG00000117305.15
0.0017618915894443,TIMM17A,ENSG00000134375.11
0.0017618330465601,CDH6,ENSG00000113361.13
0.0017616556293689,IMMT,ENSG00000132305.21
0.0017614184915218,RBBP6,ENSG00000122257.20
0.0017613715698301,PPP1R21,ENSG00000162869.16
0.0017607296556391,YME1L1,ENSG00000136758.19
0.0017604128319864,AARS1,ENSG00000090861.17
0.0017603663956699,RASSF4,ENSG00000107551.21
0.0017602884215153,NFU1,ENSG00000169599.13
0.0017602556712896,FNDC3B,ENSG00000075420.13
0.0017600273824968,FBXL19,ENSG00000099364.18
0.0017598536114815,QRSL1,ENSG00000130348.11
0.0017595165096439,PIGT,ENSG00000124155.18
0.0017592389294057,RCAN2,ENSG00000172348.15
0.0017589868652231,SERPINB9,ENSG00000170542.6
0.0017586006273313,NPY2R,ENSG00000185149.6
0.0017584397735727,MPP1,ENSG00000130830.15
0.0017583520236262,VWDE,ENSG00000146530.14
0.0017582636783807,IFT22,ENSG00000128581.17
0.0017582635534581,ACSF3,ENSG00000176715.17
0.001757848645344,SLC12A9,ENSG00000146828.18
0.0017577892669868,SLC25A6,ENSG00000169100.14
0.0017575846626641,SLC25A33,ENSG00000171612.7
0.0017573083769882,NLRC5,ENSG00000140853.16
0.001757295112676,MVK,ENSG00000110921.14
0.0017571356259409,PJA1,ENSG00000181191.12
0.0017570794043939,OTULIN,ENSG00000154124.5
0.0017570732500379,PDP1,ENSG00000164951.16
0.0017570649179832,FPR1,ENSG00000171051.9
0.0017569414257042,SLC2A4,ENSG00000181856.15
0.0017567930206065,FBXO3,ENSG00000110429.14
0.0017566698045228,RAB14,ENSG00000119396.11
0.0017562793251822,GLT8D2,ENSG00000120820.12
0.0017556496092466,MCF2L2,ENSG00000053524.12
0.001755332175637,BBS1,ENSG00000174483.20
0.0017552481205307,PSMC5,ENSG00000087191.13
0.0017549446098575,NFASC,ENSG00000163531.15
0.0017538353372251,RILPL1,ENSG00000188026.13
0.0017538158961907,CEP250,ENSG00000126001.16
0.0017537560659005,PEX7,ENSG00000112357.14
0.0017537522272012,BHLHE41,ENSG00000123095.6
